07/26/2016 11:42:39,newText,Current Received Position: 72000
07/26/2016 11:42:41,newText,try number: 1
07/26/2016 11:42:41,newText,	resent last
07/26/2016 11:42:41,newText,	pos @ 72000
07/26/2016 11:42:41,newText,	wordlength 1000
07/26/2016 11:42:41,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:43,newText,System Match
07/26/2016 11:42:43,newText,Current Received Position: 72000
07/26/2016 11:42:44,newText,Current Received Position: 73000
07/26/2016 11:42:47,newText,try number: 1
07/26/2016 11:42:47,newText,	resent last
07/26/2016 11:42:47,newText,	pos @ 73000
07/26/2016 11:42:47,newText,	wordlength 1000
07/26/2016 11:42:47,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:49,newText,System Match
07/26/2016 11:42:49,newText,Current Received Position: 73000
07/26/2016 11:42:50,newText,Current Received Position: 74000
07/26/2016 11:42:52,newText,try number: 1
07/26/2016 11:42:52,newText,	resent last
07/26/2016 11:42:52,newText,	pos @ 74000
07/26/2016 11:42:52,newText,	wordlength 1000
07/26/2016 11:42:52,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:54,newText,System Match
07/26/2016 11:42:54,newText,Current Received Position: 74000
07/26/2016 11:42:57,newText,try number: 2
07/26/2016 11:42:57,newText,	resent last
07/26/2016 11:42:57,newText,	pos @ 74000
07/26/2016 11:42:57,newText,	wordlength 1000
07/26/2016 11:42:57,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:42:59,newText,System Match
07/26/2016 11:42:59,newText,Current Received Position: 74000
07/26/2016 11:43:02,newText,try number: 3
07/26/2016 11:43:02,newText,	resent last
07/26/2016 11:43:02,newText,	pos @ 74000
07/26/2016 11:43:02,newText,	wordlength 1000
07/26/2016 11:43:02,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:43:04,newText,System Match
07/26/2016 11:43:04,newText,Current Received Position: 74000
07/26/2016 11:43:05,newText,Current Received Position: 75000
07/26/2016 11:43:08,newText,try number: 1
07/26/2016 11:43:08,newText,	resent last
07/26/2016 11:43:08,newText,	pos @ 75000
07/26/2016 11:43:08,newText,	wordlength 1000
07/26/2016 11:43:08,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:43:10,newText,System Match
07/26/2016 11:43:10,newText,Current Received Position: 75000
07/26/2016 11:43:11,newText,Current Received Position: 76000
07/26/2016 11:43:12,newText,Current Received Position: 77000
07/26/2016 11:43:12,newText,Current Received Position: 78000
07/26/2016 11:43:13,newText,Current Received Position: 79000
07/26/2016 11:43:14,newText,Current Received Position: 80000
07/26/2016 11:43:14,newText,Current Received Position: 81000
07/26/2016 11:43:15,newText,Current Received Position: 82000
07/26/2016 11:43:15,newText,Current Received Position: 83000
07/26/2016 11:43:16,newText,Current Received Position: 84000
07/26/2016 11:43:17,newText,Current Received Position: 85000
07/26/2016 11:43:17,newText,Current Received Position: 86000
07/26/2016 11:43:18,newText,Current Received Position: 87000
07/26/2016 11:43:19,newText,Current Received Position: 88000
07/26/2016 11:43:19,newText,Current Received Position: 89000
07/26/2016 11:43:20,newText,Current Received Position: 90000
07/26/2016 11:43:20,newText,Current Received Position: 91000
07/26/2016 11:43:21,newText,Current Received Position: 92000
07/26/2016 11:43:22,newText,Current Received Position: 93000
07/26/2016 11:43:22,newText,Current Received Position: 94000
07/26/2016 11:43:23,newText,Current Received Position: 95000
07/26/2016 11:43:24,newText,Current Received Position: 96000
07/26/2016 11:43:24,newText,Current Received Position: 97000
07/26/2016 11:43:25,newText,Current Received Position: 98000
07/26/2016 11:43:25,newText,Current Received Position: 99000
07/26/2016 11:43:26,newText,Current Received Position: 100000
07/26/2016 11:43:27,newText,Current Received Position: 101000
07/26/2016 11:43:27,newText,Current Received Position: 102000
07/26/2016 11:43:28,newText,Current Received Position: 103000
07/26/2016 11:43:29,newText,Current Received Position: 104000
07/26/2016 11:43:29,newText,Current Received Position: 105000
07/26/2016 11:43:30,newText,Current Received Position: 106000
07/26/2016 11:43:30,newText,Current Received Position: 107000
07/26/2016 11:43:31,newText,Current Received Position: 108000
07/26/2016 11:43:32,newText,Current Received Position: 109000
07/26/2016 11:43:32,newText,Current Received Position: 110000
07/26/2016 11:43:33,newText,Current Received Position: 111000
07/26/2016 11:43:34,newText,Current Received Position: 112000
07/26/2016 11:43:34,newText,Current Received Position: 113000
07/26/2016 11:43:35,newText,Current Received Position: 114000
07/26/2016 11:43:35,newText,Current Received Position: 115000
07/26/2016 11:43:36,newText,Current Received Position: 116000
07/26/2016 11:43:37,newText,Current Received Position: 117000
07/26/2016 11:43:37,newText,Current Received Position: 118000
07/26/2016 11:43:38,newText,Current Received Position: 119000
07/26/2016 11:43:39,newText,Current Received Position: 120000
07/26/2016 11:43:39,newText,Current Received Position: 121000
07/26/2016 11:43:40,newText,Current Received Position: 122000
07/26/2016 11:43:40,newText,Current Received Position: 123000
07/26/2016 11:43:41,newText,Current Received Position: 124000
07/26/2016 11:43:42,newText,Current Received Position: 125000
07/26/2016 11:43:42,newText,Current Received Position: 126000
07/26/2016 11:43:43,newText,Current Received Position: 127000
07/26/2016 11:43:44,newText,Current Received Position: 128000
07/26/2016 11:43:44,newText,Current Received Position: 129000
07/26/2016 11:43:45,newText,Current Received Position: 130000
07/26/2016 11:43:45,newText,Current Received Position: 131000
07/26/2016 11:43:46,newText,Current Received Position: 132000
07/26/2016 11:43:47,newText,Current Received Position: 133000
07/26/2016 11:43:47,newText,Current Received Position: 134000
07/26/2016 11:43:48,newText,Current Received Position: 135000
07/26/2016 11:43:49,newText,Current Received Position: 136000
07/26/2016 11:43:49,newText,Current Received Position: 137000
